2
27
25
24
8
0
17
32
0
7
14
38
43
3
24
79
34
17
1
8
14
7
15
14
11
0
0
0
2
1
16
0
2
3
0
3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
27
77
26
2
16
11
12
36
2
6
33
23
1
9
60
18
21
0
5
9
3
7
14
9
0
53
1
4
0
4
51
1
1
2
2
0
21
64
17
5
11
8
8
28
5
5
21
15
2
9
37
15
19
0
5
6
2
5
4
6
0
39
0
2
0
1
41
0
1
1
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
271
127
322
213
115
0
426
454
0
221
235
319
249
158
165
204
228
146
937
421
323
229
153
139
89
711
0
75
277
97
873
0
357
1008
172
271
216
99
291
124
228
0
478
393
0
187
187
328
204
148
110
181
213
142
699
283
330
222
106
144
62
462
0
33
287
123
787
0
206
597
217
240
391
159
347
249
233
0
715
724
0
299
316
495
334
247
168
217
251
214
951
355
609
423
183
178
125
761
0
69
1446
150
2224
0
347
643
315
301
420
324
699
390
387
0
1172
942
0
421
577
727
550
301
396
606
343
232
1053
390
440
336
320
214
189
690
0
155
1825
147
3247
0
353
1127
230
183
433
170
570
226
285
0
1084
788
0
395
467
551
375
249
363
526
310
287
1115
390
366
264
232
280
144
782
0
76
481
173
1212
0
265
1322
192
275
238
139
307
242
128
0
442
481
0
197
220
321
217
216
127
230
83
167
604
251
412
312
155
228
118
676
0
48
281
105
653
0
252
439
169
258
487
107
459
199
214
0
577
525
0
228
255
389
283
224
216
357
129
161
1082
427
436
269
113
262
86
828
0
29
459
158
781
0
461
1258
211
263
292
95
368
200
187
0
540
519
0
211
255
321
241
207
149
250
142
186
744
378
397
244
146
215
75
536
0
51
338
112
1056
0
260
633
197
213
564
195
604
367
330
0
1011
1023
0
356
577
629
511
433
309
446
256
253
1225
568
579
392
282
173
161
805
0
106
1606
165
2721
0
482
1152
268
275
453
283
555
438
348
0
1027
840
0
370
469
578
439
353
277
474
277
212
1010
586
452
346
289
211
215
622
0
119
832
161
2232
0
259
1082
218
259
295
139
374
272
157
0
535
500
0
235
239
340
268
249
187
341
180
155
512
444
283
193
164
191
151
377
0
37
307
133
1152
0
274
571
171
181
265
126
355
237
199
0
569
514
0
244
286
339
261
219
221
339
181
150
546
513
258
170
134
167
121
406
0
50
251
117
927
0
211
627
185
186
279
198
463
281
223
0
674
580
0
257
347
398
288
199
207
343
202
174
510
478
281
218
170
179
118
292
0
97
293
93
731
0
185
662
196
181
217
224
360
303
234
0
623
551
0
213
332
433
376
208
204
415
198
209
327
312
323
200
209
130
159
156
0
103
